Txndc15	NM_001024998	17	-	14938294	14950842	14938714	14950773	5	14938294,14940000,14944007,14947197,14950706,	14938911,14940131,14944171,14947670,14950842,
Ddx46	NM_139098	17	-	14985632	15029607	14985912	15029455	23	14985632,14986994,14987735,14988528,14990257,14993571,14994099,15000110,15001724,15002278,15004738,15006430,15010928,15011858,15012796,15013416,15014542,15016028,15018785,15019748,15023654,15025351,15029438,	14985960,14987068,14987880,14988747,14990434,14993721,14994237,15000304,15001887,15002443,15004821,15006509,15011050,15012034,15012917,15013582,15014656,15016180,15018951,15019845,15023798,15025540,15029607,
Camlg	NM_053334	17	-	15033872	15044699	15034275	15044627	4	15033872,15039247,15042480,15044461,	15034467,15039313,15042941,15044699,
B4galt7	NM_001031661	17	-	15059957	15068556	15060488	15068507	6	15059957,15061034,15061404,15062414,15064303,15068457,	15060644,15061139,15061488,15062640,15064666,15068556,
Tmed9	NM_001009703	17	-	15070667	15075182	15071373	15075178	5	15070667,15072493,15073266,15074738,15074994,	15071523,15072640,15073392,15074839,15075182,
Fam193b	NM_001170408	17	+	15112072	15143497	15126481	15141189	11	15112072,15117332,15126352,15128113,15129318,15132410,15133450,15138982,15140134,15141092,15143130,	15112184,15117393,15126595,15128345,15129706,15132594,15133690,15139985,15140210,15141190,15143497,
Ddx41	NM_001108046	17	+	15147007	15152401	15147012	15152225	17	15147007,15147113,15147493,15147734,15147898,15148061,15148828,15148991,15149219,15150124,15150642,15151005,15151187,15151423,15151655,15151814,15152088,	15147039,15147224,15147653,15147809,15147959,15148198,15148901,15149145,15149356,15150287,15150774,15151077,15151284,15151573,15151727,15151925,15152401,
Mir3542	NR_037316	17	+	15151551	15151668	15151668	15151668	1	15151551,	15151668,
Dok3	NM_001107336	17	+	15154413	15159609	15154437	15159441	5	15154413,15155275,15158292,15158481,15158751,	15154503,15155581,15158392,15158654,15159609,
Pdlim7	NM_173125	17	+	15168834	15183983	15169853	15183733	13	15168834,15169842,15173300,15173535,15174000,15174750,15175008,15175994,15176201,15177476,15183152,15183376,15183646,	15168889,15169949,15173452,15173566,15174119,15174887,15175045,15176056,15176436,15177657,15183273,15183492,15183983,
Dbn1	NM_031024	17	+	15194686	15208660	15194739	15208158	15	15194686,15199205,15199839,15200154,15200347,15200646,15200950,15201179,15204753,15204909,15205799,15206255,15206839,15207812,15208087,	15194825,15199261,15199952,15200229,15200494,15200724,15201102,15201243,15204813,15205033,15205937,15206426,15207522,15207918,15208660,
Prr7	NM_001109116	17	-	15209242	15210367	15209402	15210367	2	15209242,15209955,	15209800,15210367,
Grk6	NM_001112712	17	-	15220991	15236617	15222063	15236609	16	15220991,15222753,15222970,15227361,15227579,15228885,15229061,15229793,15230271,15230531,15230694,15231062,15231512,15231684,15232668,15236557,	15222117,15222888,15223108,15227499,15227788,15228975,15229099,15229984,15230412,15230595,15230787,15231163,15231590,15231797,15232764,15236617,
Grk6	NM_031657	17	-	15220991	15236617	15222026	15236609	16	15220991,15222753,15222970,15227361,15227579,15228885,15229061,15229793,15230271,15230531,15230694,15231062,15231512,15231684,15232668,15236557,	15222119,15222888,15223108,15227499,15227788,15228975,15229099,15229984,15230412,15230595,15230787,15231163,15231590,15231797,15232764,15236617,
Grk6	NM_001112713	17	-	15222453	15236617	15222565	15236609	16	15222453,15222753,15222970,15227361,15227579,15228885,15229061,15229793,15230271,15230531,15230694,15231062,15231512,15231684,15232668,15236557,	15222571,15222888,15223108,15227499,15227788,15228975,15229099,15229984,15230412,15230595,15230787,15231163,15231590,15231797,15232764,15236617,
F12	NM_001014006	17	+	15251610	15259583	15251819	15259504	14	15251610,15252236,15254489,15254774,15255312,15255497,15255731,15255955,15256215,15256514,15256900,15257122,15259101,15259336,	15251876,15252291,15254589,15254845,15255423,15255629,15255836,15256121,15256412,15256737,15257037,15257263,15259250,15259583,
Pfn3	NM_001109487	17	+	15261647	15262175	15261697	15262111	1	15261647,	15262175,
Slc34a1	NM_013030	17	-	15262928	15277902	15263399	15277211	13	15262928,15264746,15264995,15268137,15268537,15274128,15274330,15274650,15276400,15276617,15276834,15277102,15277870,	15263903,15264871,15265112,15268305,15268601,15274224,15274526,15274762,15276544,15276746,15276984,15277232,15277902,
Rgs14	NM_053764	17	-	15293099	15307162	15294057	15306707	16	15293099,15294429,15294625,15294780,15294953,15295277,15297085,15298047,15298440,15298671,15299113,15299340,15299744,15300152,15306662,15307077,	15294197,15294544,15294672,15294862,15295080,15295354,15297289,15298160,15298543,15298815,15299257,15299433,15299923,15300174,15306886,15307162,
Lman2	NM_001115024	17	+	15313290	15331470	15313302	15331328	8	15313290,15313645,15325569,15326726,15327015,15327281,15329845,15331167,	15313504,15313764,15325687,15326806,15327177,15327396,15329965,15331470,
Mxd3	NM_145773	17	+	15346164	15349891	15346237	15349594	6	15346164,15346519,15347185,15347343,15349214,15349478,	15346307,15346625,15347215,15347458,15349398,15349891,
Prelid1	NM_001009636	17	-	15350083	15353124	15350378	15352983	5	15350083,15350788,15350961,15352134,15352891,	15350521,15350867,15351075,15352360,15353124,
Rab24	NM_001015023	17	+	15353097	15355291	15353520	15354446	7	15353097,15353716,15353998,15354182,15354332,15354803,15354956,	15353637,15353785,15354077,15354250,15354675,15354866,15355291,
Nsd1	NM_001107337	17	-	15362481	15471961	15363672	15470476	23	15362481,15366912,15369870,15373541,15375069,15376472,15377380,15380020,15382186,15383878,15384920,15394097,15399923,15400957,15407510,15412427,15414252,15416783,15431379,15439680,15448492,15470473,15471737,	15365285,15367117,15369977,15373683,15375186,15376742,15377493,15380226,15382343,15384058,15385121,15394221,15400067,15401079,15407586,15412537,15414523,15416908,15433930,15439853,15448628,15471148,15471961,
LOC498705	NM_001047934	17	+	15492927	15504482	15492927	15504482	4	15492927,15497207,15500735,15504372,	15493058,15497345,15500821,15504482,
Fgfr4	NM_001109904	17	-	15512143	15527348	15512707	15524556	18	15512143,15512973,15513360,15513736,15513914,15514433,15514721,15518772,15518977,15519205,15519820,15520087,15520796,15523098,15523367,15523535,15524474,15527225,	15512857,15513079,15513498,15513807,15514037,15514624,15514832,15518894,15519123,15519405,15519959,15520278,15520920,15523265,15523445,15523799,15524608,15527348,
Zfp346	NM_001107338	17	-	15544784	15575512	15547167	15575479	7	15544784,15549020,15555398,15562992,15564972,15565599,15575304,	15547255,15549114,15555584,15563134,15565065,15565703,15575512,
Uimc1	NM_001013884	17	+	15579708	15644887	15587953	15644641	15	15579708,15587945,15595895,15602480,15603792,15604198,15610695,15617367,15621599,15626229,15634167,15637937,15642287,15643332,15644442,	15579763,15588100,15595980,15602605,15603898,15604935,15610781,15617444,15621703,15626380,15634246,15638115,15642351,15643375,15644887,
Hk3	NM_022179	17	+	15651952	15669109	15653541	15668937	19	15651952,15653518,15657919,15658276,15658525,15658743,15659503,15659678,15660289,15660613,15663636,15664044,15664263,15665974,15666248,15667890,15668170,15668477,15668792,	15652009,15653637,15658082,15658431,15658645,15658839,15659603,15659862,15660445,15660847,15663932,15664184,15664383,15666070,15666348,15668074,15668326,15668711,15669109,
Unc5a	NM_022206	17	-	15670147	15724907	15670147	15724907	16	15670147,15670455,15671137,15671386,15671662,15672063,15672511,15675130,15675543,15677022,15677740,15678514,15678821,15679238,15684006,15724836,	15670313,15670634,15671302,15671536,15671896,15672232,15672599,15675434,15675732,15677187,15677908,15678695,15678925,15679382,15684228,15724907,
Fbxo23	NM_001013138	17	-	15879924	15887485	15879931	15887471	10	15879924,15880708,15880787,15880810,15881326,15881598,15883714,15884234,15884461,15887272,	15880621,15880773,15880801,15880820,15881374,15881724,15883885,15884381,15884512,15887485,
Sncb	NM_080777	17	+	15907497	15915705	15908308	15915105	6	15907497,15908299,15911352,15911550,15914602,15915072,	15907685,15908429,15911394,15911669,15914692,15915705,
Rnf44	NM_001024795	17	+	15987214	15994156	15991494	15993971	11	15987214,15991020,15991416,15991755,15992476,15992735,15992982,15993325,15993491,15993685,15993908,	15987444,15991171,15991548,15991923,15992650,15992897,15993104,15993413,15993613,15993785,15994156,
Faf2	NM_001017445	17	-	16011488	16051440	16012084	16027130	12	16011488,16016047,16016931,16020514,16022442,16022616,16024218,16027083,16030702,16033012,16034001,16051365,	16012267,16016191,16017103,16020692,16022534,16022702,16024357,16027160,16030837,16033030,16034070,16051440,
Cltb	NM_053835	17	+	16063714	16081277	16063742	16081013	6	16063714,16068096,16075715,16076066,16077808,16080841,	16063929,16068143,16075833,16076178,16077862,16081277,
Higd2a	NM_001106102	17	-	16083852	16084777	16084112	16084741	2	16083852,16084587,	16084279,16084777,
Nop16	NM_001047095	17	+	16084949	16089867	16085017	16089406	5	16084949,16085209,16086796,16088717,16089262,	16085124,16085318,16086866,16088824,16089867,
Arl10	NM_207165	17	-	16094097	16100342	16094097	16100141	4	16094097,16096636,16099730,16100108,	16094271,16096812,16099929,16100342,
LOC306766	NM_001014007	17	+	16112556	16125153	16113626	16123988	9	16112556,16113229,16113561,16116651,16117803,16120194,16123299,16123560,16123782,	16112660,16113336,16113657,16116831,16117930,16120319,16123406,16123700,16125153,
Thoc3	NM_001106059	17	+	16233850	16243042	16233887	16242020	6	16233850,16234706,16236225,16238576,16238829,16241856,	16234154,16234863,16236430,16238738,16238930,16243042,
Cplx2	NM_053878	17	-	16314591	16322938	16314798	16315851	4	16314591,16315541,16315820,16322738,	16314996,16315717,16315939,16322938,
Hrh2	NM_012965	17	-	16497966	16499043	16497966	16499043	1	16497966,	16499043,
Sfxn1	NM_001012213	17	-	16601065	16636502	16602186	16622773	11	16601065,16602994,16603907,16612104,16614970,16615917,16616564,16617612,16619504,16622609,16636451,	16602283,16603042,16603957,16612154,16615098,16616003,16616640,16617711,16619675,16622784,16636502,
Drd1a	NM_012546	17	+	16655925	16658161	16655984	16657325	1	16655925,	16658161,
Msx2	NM_012982	17	+	17243261	17248926	17243261	17247755	2	17243261,17247330,	17243640,17248926,
Sptlc1	NM_001108406	17	+	17576400	17615246	17576411	17613645	15	17576400,17579120,17579794,17585213,17585760,17594264,17597397,17600333,17603914,17604961,17605579,17606940,17609716,17611963,17613551,	17576468,17579228,17579889,17585307,17585833,17594397,17597527,17600423,17604022,17605057,17605676,17606995,17609834,17612037,17615246,
Ror2	NM_001107339	17	-	17735998	17917032	17736907	17916831	9	17735998,17739724,17742947,17744672,17747785,17755791,17756653,17769602,17916734,	17738353,17739927,17743193,17744987,17747913,17755822,17756941,17769680,17917032,
Nfil3	NM_053727	17	+	18092488	18107708	18106037	18107426	2	18092488,18105878,	18092619,18107708,
Auh	NM_001108407	17	+	18147849	18251863	18147963	18251493	10	18147849,18153830,18154005,18174922,18184148,18185934,18246055,18247494,18248873,18251415,	18147967,18153898,18154093,18175009,18184241,18185991,18246243,18247545,18248921,18251863,
Syk	NM_012758	17	-	18440671	18498001	18443784	18483245	15	18440671,18448091,18449297,18450437,18452588,18459541,18460853,18467280,18468813,18469308,18470962,18481665,18482831,18485421,18497879,	18443857,18448204,18449438,18450627,18452798,18459719,18460941,18467349,18468845,18469390,18471101,18481826,18483284,18485568,18498001,
Diras2	NM_001169578	17	+	18604022	18605223	18604054	18604654	1	18604022,	18605223,
Gadd45g	NM_001077640	17	-	19230895	19232641	19231386	19232553	4	19230895,19231601,19231917,19232500,	19231497,19231815,19232019,19232641,
Sema4d	NM_001170563	17	+	19352451	19374578	19352631	19373179	14	19352451,19354180,19355189,19356891,19360699,19362395,19363368,19364692,19364953,19366132,19367581,19370704,19370949,19372253,	19352737,19354244,19355254,19356990,19360793,19362509,19363520,19364868,19365110,19366355,19367697,19370877,19370993,19374578,
Secisbp2	NM_024002	17	-	19391400	19422392	19392056	19422349	17	19391400,19392559,19393104,19395356,19396298,19397887,19398844,19401629,19402666,19404231,19409254,19412336,19416801,19418944,19419326,19421240,19422313,	19392160,19392749,19393259,19395577,19396455,19398026,19399011,19401762,19402756,19404354,19409457,19412415,19417031,19419062,19419573,19421389,19422392,
Cks2	NM_001126083	17	-	19423501	19429451	19423769	19429343	3	19423501,19424529,19429284,	19423822,19424657,19429451,
Shc3	NM_001105743	17	+	19520860	19649482	19520860	19649299	12	19520860,19569582,19604544,19607454,19612043,19617235,19620586,19629416,19631091,19632128,19636343,19649170,	19521334,19569653,19604608,19607574,19612097,19617287,19620713,19629567,19631179,19632287,19636639,19649482,
Nxnl2	NM_001170429	17	-	19922402	19927149	19922822	19927149	2	19922402,19926847,	19922991,19927149,
Spin1	NM_001024796	17	-	19950350	19996991	19950410	19975950	6	19950350,19955276,19959633,19970539,19975898,19996895,	19950610,19955510,19959887,19970588,19976104,19996991,
Fbxw17	NM_001082409	17	+	20268227	20286022	20268248	20285721	10	20268227,20271251,20277634,20278084,20281193,20282957,20283915,20284507,20284763,20285612,	20268338,20271289,20277795,20278203,20281403,20283116,20284126,20284683,20284891,20286022,
Iars	NM_001100572	17	-	20895851	20942180	20896346	20937378	34	20895851,20897713,20898578,20899527,20902194,20903517,20904537,20905243,20905754,20908407,20908696,20909498,20910468,20912038,20913418,20915113,20916079,20918403,20920217,20921499,20923608,20924655,20926134,20926729,20928170,20928925,20929582,20931483,20932832,20934367,20936227,20936567,20937259,20941977,	20896429,20897866,20898722,20899653,20902300,20903694,20904633,20905356,20905929,20908491,20908799,20909620,20910546,20912130,20913539,20915258,20916163,20918490,20920412,20921573,20923735,20924754,20926226,20926852,20928266,20928986,20929670,20931631,20932950,20934450,20936347,20936724,20937385,20942180,
Nol8	NM_001108408	17	-	20945379	20968740	20945962	20968168	17	20945379,20947643,20948063,20948961,20950447,20953522,20955599,20957675,20958012,20958805,20960066,20962810,20964124,20965198,20966633,20967348,20968131,	20946013,20947723,20948131,20949088,20950719,20953600,20955735,20957766,20958138,20958919,20961849,20962875,20964260,20965277,20966696,20967504,20968740,
Ogn	NM_001106103	17	-	20987028	21007525	20988613	21006354	7	20987028,20990482,20993409,20996179,21004009,21006180,21007429,	20988784,20990578,20993612,20996338,21004103,21006427,21007525,
Omd	NM_031817	17	-	21015178	21023126	21015401	21017416	3	21015178,21016476,21023103,	21015733,21017424,21023126,
Aspn	NM_001014008	17	-	21035596	21058999	21035790	21051754	8	21035596,21038513,21038841,21043132,21045440,21049359,21051495,21058817,	21035988,21038652,21038935,21043243,21045654,21049472,21051777,21058999,
Ippk	NM_001008556	17	-	21147480	21185525	21147480	21185525	13	21147480,21150443,21159091,21159820,21161604,21164453,21165787,21171022,21172284,21174048,21175534,21177017,21185444,	21147706,21150523,21159194,21159971,21161878,21164526,21165846,21171112,21172406,21174115,21175630,21177065,21185525,
Bicd2	NM_001033674	17	-	21214976	21260729	21218654	21260639	7	21214976,21221158,21221839,21223496,21228748,21234517,21260399,	21218964,21221310,21222865,21223958,21228901,21234730,21260729,
Bicd2	NM_198765	17	-	21214976	21260709	21217012	21260639	8	21214976,21218753,21221158,21221839,21223496,21228748,21234517,21260399,	21217018,21218964,21221310,21222865,21223958,21228901,21234730,21260709,
Fgd3	NM_001108409	17	+	21292538	21343264	21306219	21342775	16	21292538,21305075,21306169,21315733,21316775,21319202,21322822,21323504,21324552,21326020,21327009,21328830,21336627,21339504,21341767,21342523,	21292600,21305232,21306660,21315823,21316912,21319359,21322961,21323563,21324699,21326113,21327089,21328861,21336750,21339645,21341908,21343264,
Susd3	NM_001107341	17	+	21359496	21375693	21359527	21375258	5	21359496,21366960,21368388,21369862,21375062,	21359618,21367149,21368536,21370051,21375693,
RGD1306058	NM_001134572	17	+	21397013	21403216	21397067	21403042	6	21397013,21398492,21400998,21402149,21402368,21402926,	21397134,21398635,21401152,21402209,21402440,21403216,
Ninj1	NM_012867	17	-	21410707	21419472	21411878	21419470	4	21410707,21411869,21413122,21419395,	21411349,21412033,21413351,21419472,
Wnk2	NM_001191556	17	+	21461979	21600361	21462059	21600183	27	21461979,21504165,21505347,21511164,21515172,21516436,21524015,21527376,21530571,21531111,21532448,21536328,21537082,21537923,21538160,21540914,21541198,21541797,21547842,21548919,21550965,21551151,21554163,21562668,21564178,21597447,21600157,	21462740,21504338,21505568,21511322,21515261,21516656,21524307,21527576,21530727,21531303,21532988,21536622,21537132,21538092,21538277,21541085,21541244,21541917,21548663,21548995,21551054,21551831,21554378,21562713,21564417,21597559,21600361,
Fam120a	NM_001191816	17	+	21673372	21764457	21673460	21762881	18	21673372,21691939,21696022,21708425,21709995,21720064,21720350,21727526,21729451,21732225,21741781,21745482,21751577,21753686,21754354,21757719,21758231,21762569,	21673934,21692186,21696105,21708554,21710092,21720162,21720634,21727614,21729679,21732400,21742031,21745597,21751787,21753870,21754495,21757861,21758328,21764457,
Phf2	NM_001107342	17	+	21806033	21842190	21813018	21840348	19	21806033,21812966,21815684,21818172,21819630,21820703,21821157,21821652,21823500,21824059,21826790,21828859,21829136,21829871,21836496,21837869,21838459,21839208,21840259,	21806130,21813127,21815826,21818359,21819793,21820791,21821264,21821744,21823590,21824419,21826865,21829038,21829207,21830032,21836768,21837965,21838569,21839596,21842190,
Barx1	NM_001108880	17	-	21993764	21997240	21994288	21997157	4	21993764,21994805,21994993,21996934,	21994453,21994890,21995285,21997240,
Ptpdc1	NM_001106104	17	+	22034185	22082480	22055882	22081963	10	22034185,22055881,22068808,22070965,22071264,22071883,22074435,22078013,22080533,22081843,	22034450,22055964,22068980,22071046,22071383,22072021,22075682,22078199,22080644,22082480,
Mirlet7a-1	NR_031800	17	+	22119766	22119860	22119860	22119860	1	22119766,	22119860,
Mir3596d	NR_037338	17	-	22120130	22120227	22120227	22120227	1	22120130,	22120227,
Mirlet7f-1	NR_031806	17	+	22120134	22120223	22120223	22120223	1	22120134,	22120223,
Mirlet7d	NR_031774	17	+	22121893	22121991	22121991	22121991	1	22121893,	22121991,
Mir3596b	NR_037375	17	-	22121894	22121989	22121989	22121989	1	22121894,	22121989,
Id4	NM_175582	17	-	22525291	22527861	22527030	22527861	3	22525291,22527016,22527420,	22526417,22527075,22527861,
Rnf144b	NM_001108881	17	-	23483621	23615443	23485693	23525342	8	23483621,23487206,23491090,23493133,23500990,23511070,23525177,23615288,	23485834,23487296,23491235,23493332,23501051,23511175,23525368,23615443,
Dek	NM_001004255	17	+	23633550	23655507	23634012	23654196	11	23633550,23634003,23637702,23638026,23638828,23639607,23641125,23651903,23652331,23653740,23654184,	23633646,23634163,23637804,23638136,23638923,23639728,23641314,23652042,23652480,23653809,23655507,
Kdm1b	NM_001107343	17	-	23655642	23695480	23657254	23690832	21	23655642,23659373,23660866,23661769,23662654,23664040,23664827,23666854,23670343,23671378,23674545,23674946,23675406,23678566,23680681,23685289,23686884,23688104,23689496,23690745,23695379,	23657338,23659526,23660983,23661895,23662771,23664115,23664959,23666982,23670515,23671516,23674620,23675123,23675591,23678789,23680720,23685406,23686996,23688194,23689624,23690846,23695480,
Tpmt	NM_001079531	17	+	23697899	23714167	23698398	23714167	9	23697899,23698398,23699196,23703950,23704945,23707840,23709909,23712050,23714054,	23697939,23698523,23699289,23704099,23704998,23707956,23709995,23712095,23714167,
Nhlrc1	NM_199236	17	+	23726053	23727244	23726053	23727244	1	23726053,	23727244,
Kif13a	NM_001107462	17	+	23819083	24007957	23909863	24006348	37	23819083,23909833,23925167,23927706,23931464,23932890,23934180,23940998,23941995,23943107,23944651,23947010,23948681,23948866,23954140,23955331,23957235,23958036,23961274,23963819,23966837,23969035,23969668,23974621,23976681,23979065,23981069,23981440,23982970,23983200,23985709,23989646,23991003,23993738,24001688,24006318,24006457,	23819174,23909894,23925260,23927887,23931552,23933025,23934293,23941110,23942208,23943218,23944786,23947141,23948768,23949033,23954354,23955494,23957376,23958186,23961436,23963993,23966989,23969168,23969815,23974721,23976808,23979121,23981194,23981617,23983063,23983353,23985787,23989694,23991109,23993890,24002480,24006390,24007957,
Nup153	NM_001100470	17	+	24031665	24084210	24032213	24082944	23	24031665,24032181,24042523,24047523,24048611,24048833,24055690,24055908,24056035,24057590,24060477,24060931,24064033,24064643,24066130,24068132,24070747,24074577,24076630,24079727,24080667,24082407,24082859,	24032131,24032327,24042746,24047772,24048751,24048962,24055807,24055953,24056089,24057737,24060524,24061061,24064171,24064742,24066215,24068261,24071353,24074769,24077509,24080084,24080940,24082576,24084210,
Rbm24	NM_001191100	17	-	24217929	24229736	24219744	24229651	4	24217929,24226833,24228269,24229483,	24220108,24226888,24228393,24229736,
Atxn1	NM_012726	17	+	24719382	25138270	25122392	25136941	8	24719382,24728274,24819678,24895113,24951176,24992365,25122229,25136410,	24719404,24728403,24819807,24895242,24951240,24992486,25124231,25138270,
Gmpr	NM_057188	17	-	25147729	25185385	25148047	25185308	9	25147729,25151073,25154577,25162029,25164695,25172114,25176179,25178816,25185221,	25148228,25151233,25154620,25162136,25164777,25172288,25176263,25178936,25185385,
Mylip	NM_001107344	17	-	25308146	25329887	25312944	25329661	7	25308146,25312529,25314544,25315402,25316854,25328276,25329574,	25309734,25312950,25314713,25315600,25317040,25328467,25329887,
Cd83	NM_001108410	17	-	26705645	26725470	26707071	26725368	5	26705645,26708284,26710341,26725116,26725331,	26707200,26708391,26710537,26725238,26725470,
Rnf182	NM_001109117	17	-	26854382	26902894	26854559	26855303	2	26854382,26902804,	26855512,26902894,
Sirt5	NM_001004256	17	-	27135610	27162715	27135972	27157056	9	27135610,27140056,27142390,27145045,27145842,27150088,27155880,27156941,27162702,	27136048,27140172,27142514,27145099,27145930,27150314,27156014,27157090,27162715,
Gfod1	NM_001170334	17	+	27226625	27329614	27226625	27329386	2	27226625,27328466,	27226878,27329614,
Tbc1d7	NM_001108411	17	+	27360669	27377803	27362159	27377523	8	27360669,27362119,27363063,27366723,27370010,27374523,27376206,27377436,	27360833,27362271,27363144,27366911,27370148,27374669,27376336,27377803,
Phactr1	NM_214457	17	-	27393247	27884127	27393364	27883023	14	27393247,27394546,27395593,27400604,27405608,27436130,27437878,27453729,27473766,27497058,27591930,27856132,27882920,27883983,	27393380,27394623,27395734,27400666,27405664,27436287,27438126,27454051,27473936,27497137,27592095,27856279,27883071,27884127,
Edn1	NM_012548	17	-	28303885	28309775	28304477	28309586	5	28303885,28305954,28306218,28307688,28309522,	28304580,28306068,28306377,28307857,28309775,
Hivep1	NM_001105751	17	-	28448074	28576606	28448768	28573398	10	28448074,28451481,28469407,28472662,28473546,28476683,28479964,28504841,28573358,28576554,	28449896,28451987,28469509,28472831,28473684,28479762,28482640,28504895,28573498,28576606,
RGD1305679	NM_001014144	17	+	28815649	28879571	28815762	28879280	6	28815649,28828084,28830027,28865187,28874652,28879245,	28815915,28828219,28830129,28865303,28874804,28879571,
LOC100362172	NM_001177820	17	-	28851840	28869505	28851840	28869505	6	28851840,28857911,28866124,28866751,28868758,28869447,	28852059,28857981,28866265,28866870,28868811,28869505,
Tmem170b	NM_001008774	17	-	29024815	29056718	29025357	29056718	3	29024815,29031525,29056621,	29025488,29031696,29056718,
Nedd9	NM_001011922	17	+	29304749	29354613	29304852	29352848	7	29304749,29324701,29345826,29346398,29347397,29349994,29352338,	29304864,29325145,29345928,29346500,29348639,29350084,29354613,
LOC690806	NM_001135576	17	-	29430962	29445347	29431152	29445228	2	29430962,29445152,	29431343,29445347,
Mir3566	NR_037351	17	+	29445700	29445809	29445809	29445809	1	29445700,	29445809,
Elovl2	NM_001109118	17	+	29492348	29532622	29515355	29529908	8	29492348,29515307,29519333,29522319,29524758,29527293,29527953,29529782,	29492477,29515371,29519521,29522397,29524931,29527418,29528088,29532622,
Gcm2	NM_001106105	17	+	29603540	29612656	29603720	29610986	5	29603540,29607865,29608253,29609038,29610053,	29603810,29608118,29608366,29609164,29612656,
Mak	NM_013136	17	+	29644794	29698155	29645002	29697888	13	29644794,29668508,29669359,29671677,29673484,29675752,29676237,29678087,29683134,29685176,29689260,29694313,29697733,	29645103,29668563,29669481,29671757,29673617,29675924,29676405,29678399,29683307,29685319,29689392,29694436,29698155,
Tmem14c	NM_001135169	17	-	29701922	29708044	29702321	29707158	6	29701922,29703248,29705918,29706556,29707135,29707953,	29702376,29703336,29706020,29706633,29707194,29708044,
Tmem14c	NM_134395	17	-	29701922	29707498	29702321	29707158	5	29701922,29703248,29705918,29706556,29707135,	29702376,29703336,29706020,29706633,29707498,
Pak1ip1	NM_001037356	17	-	29710399	29721477	29710698	29721418	10	29710399,29710991,29711955,29713575,29713757,29714240,29714765,29714914,29718354,29721334,	29710883,29711115,29712055,29713673,29713903,29714293,29714840,29715035,29718517,29721477,
Gcnt2	NM_001001511	17	-	29730173	29730907	29730173	29730427	1	29730173,	29730907,
RGD1562963	NM_001145021	17	+	29733270	29746771	29733272	29745664	4	29733270,29737515,29741818,29745655,	29733545,29737561,29741964,29746771,
Gcnt2	NM_001001511	17	-	29767385	29809004	29769792	29808790	3	29767385,29772679,29807871,	29769983,29772772,29809004,
Tfap2a	NM_001107345	17	+	30017579	30034852	30017867	30031472	8	30017579,30019133,30022733,30024598,30027031,30029169,30031183,30034505,	30017894,30019568,30022785,30024830,30027150,30029311,30032352,30034852,
Eef1e1	NM_001106106	17	+	32217423	32228130	32217441	32227675	4	32217423,32219898,32220998,32227534,	32217528,32220099,32221094,32228130,
Muted	NM_001107347	17	+	32240736	32266040	32240812	32264898	5	32240736,32244762,32251446,32254766,32264718,	32240924,32244845,32251576,32254825,32266040,
Bmp6	NM_013107	17	-	32380198	32689295	32380198	32689295	6	32380198,32380435,32381879,32393070,32393982,32688652,	32380348,32380546,32381956,32393268,32394134,32689295,
Snrnp48	NM_001106107	17	-	32820172	32840752	32820319	32840722	9	32820172,32825306,32825906,32827685,32828604,32834962,32835857,32836125,32840566,	32820368,32825465,32825995,32827807,32828793,32835037,32835918,32836239,32840752,
Riok1	NM_001100511	17	-	32994402	33016782	32994601	33016601	17	32994402,32995532,32996803,32998157,32999230,33001776,33002391,33003320,33003811,33005058,33005221,33007001,33008527,33009713,33010858,33013669,33016530,	32994712,32995685,32996857,32998277,32999296,33001883,33002495,33003458,33003898,33005139,33005334,33007094,33008570,33009783,33010949,33013868,33016782,
Cage1	NM_001012052	17	+	33017105	33056422	33021346	33056385	13	33017105,33021196,33023546,33032963,33035943,33041168,33043428,33044699,33045372,33049556,33050444,33054606,33056300,	33017241,33021448,33023634,33033484,33036999,33041315,33043539,33044780,33045480,33049661,33050515,33054675,33056422,
Ssr1	NM_001008891	17	+	33061974	33077827	33062040	33076338	8	33061974,33063920,33066142,33067923,33069898,33070621,33072402,33076270,	33062119,33064033,33066233,33068186,33069975,33070700,33072496,33077827,
Rreb1	NM_001107348	17	-	33125271	33251491	33128107	33184446	13	33125271,33129552,33142191,33146326,33157613,33158342,33178669,33179976,33184275,33185588,33189303,33251112,33251370,	33128580,33130359,33145108,33146516,33157750,33158487,33178833,33180066,33184488,33185695,33189403,33251264,33251491,
Ly86	NM_001106128	17	-	33667679	33768108	33668027	33768084	5	33667679,33702425,33734320,33736480,33767873,	33668111,33702478,33734449,33736567,33768108,
F13a1	NM_021698	17	+	34093524	34270498	34095288	34269301	15	34093524,34095270,34109388,34148659,34169916,34173337,34195544,34198133,34222998,34224695,34233974,34241438,34246715,34260174,34269147,	34093578,34095418,34109577,34148911,34170035,34173445,34195719,34198272,34223102,34224784,34234128,34241726,34246876,34260311,34270498,
Fars2	NM_001013139	17	-	34595254	35048596	34595407	34970563	9	34595254,34753001,34813400,34819058,34920154,34935121,34969951,35016649,35048510,	34595546,34753153,34813463,34819219,34920286,34935281,34970584,35016727,35048596,
Rpp40	NM_001013055	17	+	35249262	35257891	35250775	35257870	8	35249262,35250718,35251509,35252980,35253705,35256066,35256376,35257671,	35249451,35250863,35251578,35253076,35253831,35256265,35256511,35257891,
Cdyl	NM_001014145	17	-	35290254	35517646	35290401	35507108	10	35290254,35291512,35299044,35304500,35305835,35346730,35373824,35493807,35507105,35517514,	35290560,35291656,35299255,35304673,35306092,35347388,35373899,35493897,35507242,35517646,
